Report ID,Arrest Date,Time,Area ID,Area Name,Reporting District,Age,Sex Code,Descent Code,Charge Group Code,Charge Group Description,Arrest Type Code,Charge,Charge Description,Address,Cross Street
3426165,01/10/2013,1200,21,Topanga,2155,47,M,W,16,Narcotic Drug Laws,F,11357(A)HS,POSSESS CONCENTRATED CANNABIS W/SP PRIOR,6200    RANDI                        AV,
3426251,01/10/2013,1745,13,Newton,1307,43,M,B,16,Narcotic Drug Laws,F,11360(A)HS,TRANSPORT/SELL/FURNISH/ETC MARIJUANA,700    CERES                        AV,
3426290,01/10/2013,1730,12,77th Street,1269,18,M,B,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,700 E  84TH                         PL,
3427005,01/11/2013,1200,04,Hollenbeck,0467,15,M,H,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,400 S  MATHEWS ST,
3427211,01/11/2013,0815,01,Central,0156,49,M,W,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,SAN JULIAN,5TH
3427472,01/11/2013,1605,12,77th Street,1235,17,M,H,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,59TH                         PL,NORMANDIE                    AV
3427479,01/11/2013,1605,12,77th Street,1239,24,M,H,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,59TH                         PL,NORMANDIE                    AV
3427575,01/11/2013,1835,12,77th Street,1218,18,M,B,16,Narcotic Drug Laws,F,11358HS,UNLAWFULLY PLANT/CULTIVATE/ETC MARIJUANA,HOOVER,55TH
3427643,01/11/2013,2000,01,Central,0156,27,F,B,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,SAN JULIAN,6TH
3427771,01/11/2013,1730,20,Olympic,2025,31,M,B,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,3700 W  4TH                          ST,
3427816,01/11/2013,2235,06,Hollywood,0646,19,M,H,16,Narcotic Drug Laws,F,11360(A)HS,TRANSPORT/SELL/FURNISH/ETC MARIJUANA,SELMA,CHEROKEE
3427818,01/11/2013,2300,15,N Hollywood,1511,28,M,H,16,Narcotic Drug Laws,F,11357(A)HS,POSSESS CONCENTRATED CANNABIS W/SP PRIOR,7300    GREENBUSH                    AV,
3428411,01/12/2013,1815,01,Central,0166,34,M,B,16,Narcotic Drug Laws,F,11360(A)HS,TRANSPORT/SELL/FURNISH/ETC MARIJUANA,SAN PEDRO                    ST,6TH                          ST
3428599,01/12/2013,2215,02,Rampart,0271,44,M,B,16,Narcotic Drug Laws,F,11357(A)HS,POSSESS CONCENTRATED CANNABIS W/SP PRIOR,10TH                         ST,GRAND VIEW                   ST
3429174,01/13/2013,1230,17,Devonshire,1747,52,M,W,16,Narcotic Drug Laws,F,11360(A)HS,TRANSPORT/SELL/FURNISH/ETC MARIJUANA,16900    BLACKHAWK                    ST,
3429657,01/14/2013,0140,17,Devonshire,1767,21,F,W,16,Narcotic Drug Laws,F,11357(A)HS,POSSESS CONCENTRATED CANNABIS W/SP PRIOR,RESEDA,SUPERIOR
3429869,01/14/2013,0945,14,Pacific,1411,40,M,W,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,OCEAN FRONT                  WK,SUNSET                       AV
3429996,01/14/2013,1400,14,Pacific,1494,57,M,W,16,Narcotic Drug Laws,F,11360(A)HS,TRANSPORT/SELL/FURNISH/ETC MARIJUANA,100    WORLD WAY,
3430248,01/14/2013,1425,12,77th Street,1235,23,M,H,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,DENKER                       AV,SLAUSON                      AV
3430434,01/14/2013,1930,12,77th Street,1204,27,M,B,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,46TH                         ST,KANSAS                       AV
3431115,01/15/2013,1243,08,West LA,0805,47,M,B,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,SAN DIEGO                    FY,WILSHIRE
3431236,01/15/2013,1640,20,Olympic,2025,17,M,H,16,Narcotic Drug Laws,F,11360(A)HS,TRANSPORT/SELL/FURNISH/ETC MARIJUANA,4TH,MARIPOSA
3431296,01/15/2013,1915,18,Southeast,1824,20,M,H,16,Narcotic Drug Laws,F,11360(A)HS,TRANSPORT/SELL/FURNISH/ETC MARIJUANA,9500    AVALON                       BL,
3431311,01/15/2013,1845,02,Rampart,0245,22,M,H,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,6TH                          ST,ALVARADO                     ST
3432140,01/16/2013,1220,01,Central,0154,23,M,W,16,Narcotic Drug Laws,M,11357HS,POSSESSION CANNABIS,SPRING,6TH
3432429,01/16/2013,1425,06,Hollywood,0632,18,M,B,16,Narcotic Drug Laws,F,11357(A)HS,POSSESS CONCENTRATED CANNABIS W/SP PRIOR,1600    KINGS                        RD,
3432473,01/16/2013,1755,06,Hollywood,0645,24,M,B,16,Narcotic Drug Laws,F,11360(A)HS,TRANSPORT/SELL/FURNISH/ETC MARIJUANA,HOLLYWOOD                    BL,HIGHLAND                     AV
3432517,01/16/2013,1830,10,West Valley,1005,32,M,H,16,Narcotic Drug Laws,F,11357(A)HS,POSSESS CONCENTRATED CANNABIS W/SP PRIOR,ARMINTA,YARMOUTH
3432527,01/16/2013,1845,10,West Valley,1005,35,M,W,16,Narcotic Drug Laws,F,11357(A)HS,POSSESS CONCENTRATED CANNABIS W/SP PRIOR,JAMIESON,ARMINTA
3432556,01/16/2013,2010,06,Hollywood,0646,22,M,B,16,Narcotic Drug Laws,F,11360(A)HS,TRANSPORT/SELL/FURNISH/ETC MARIJUANA,HOLLYWOOD,CHEROKEE
3432562,01/16/2013,1945,10,West Valley,1025,35,M,B,16,Narcotic Drug Laws,F,11357(A)HS,POSSESS CONCENTRATED CANNABIS W/SP PRIOR,HART,DARBY
3432569,01/16/2013,1430,11,Northeast,1147,21,M,O,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,1800    CYPRESS                      AV,
3432715,01/16/2013,2215,09,Van Nuys,0969,40,M,B,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,5000    FULTON                       AV,
3433267,01/17/2013,1340,09,Van Nuys,0964,18,M,O,16,Narcotic Drug Laws,M,11357HS,POSSESSION CANNABIS,RIVERSIDE                    DR,MURIETTA                     AV
3433760,01/17/2013,1820,07,Wilshire,0787,32,M,B,16,Narcotic Drug Laws,F,11360(A)HS,TRANSPORT/SELL/FURNISH/ETC MARIJUANA,WASHINGTON                   BL,CRENSHAW                     AV
3433789,01/17/2013,1820,07,Wilshire,0787,63,M,B,16,Narcotic Drug Laws,F,11360(A)HS,TRANSPORT/SELL/FURNISH/ETC MARIJUANA,WASHINGTON                   BL,CRENSHAW                     BL
3434064,01/17/2013,1740,12,77th Street,1205,51,F,B,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,1000 W  52ND STREET,
3434735,01/18/2013,1715,18,Southeast,1802,22,M,B,16,Narcotic Drug Laws,F,11357(A)HS,POSSESS CONCENTRATED CANNABIS W/SP PRIOR,93RD,FLOWER
3435319,01/18/2013,2330,14,Pacific,1431,22,M,H,16,Narcotic Drug Laws,M,11357(A)HS,POSSESS CONCENTRATED CANNABIS,VENICE                       WY,MAIN
3435724,01/19/2013,1400,12,77th Street,1245,60,M,B,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,65TH,NORMANDIE
3435819,01/19/2013,1300,14,Pacific,1411,26,M,W,16,Narcotic Drug Laws,F,11360(A)HS,TRANSPORT/SELL/FURNISH/ETC MARIJUANA,SUNSET,OFW
3435834,01/19/2013,1520,14,Pacific,1431,30,M,W,16,Narcotic Drug Laws,F,11360(A)HS,TRANSPORT/SELL/FURNISH/ETC MARIJUANA,17TH,OFW
3435851,01/19/2013,1405,14,Pacific,1431,52,M,W,16,Narcotic Drug Laws,F,11360(A)HS,TRANSPORT/SELL/FURNISH/ETC MARIJUANA,OFW,MARKET
3435852,01/19/2013,1540,01,Central,0156,54,M,B,16,Narcotic Drug Laws,F,11360(A)HS,TRANSPORT/SELL/FURNISH/ETC MARIJUANA,5TH                          ST,SAN JULIAN
3435856,01/19/2013,1405,14,Pacific,1431,38,M,W,16,Narcotic Drug Laws,F,11360(A)HS,TRANSPORT/SELL/FURNISH/ETC MARIJUANA,OFW,MARKET
3436352,01/20/2013,0730,18,Southeast,1823,26,M,B,16,Narcotic Drug Laws,M,11357(A)HS,POSSESS CONCENTRATED CANNABIS,9400 S  SAN PEDRO                    ST,
3436476,01/20/2013,1345,01,Central,0146,33,M,H,16,Narcotic Drug Laws,F,11360(A)HS,TRANSPORT/SELL/FURNISH/ETC MARIJUANA,5TH,MAPLE
3437071,01/21/2013,0010,10,West Valley,1017,32,M,H,16,Narcotic Drug Laws,F,11357(A)HS,POSSESS CONCENTRATED CANNABIS W/SP PRIOR,17300    SATICOY                      ST,
3437495,01/21/2013,1840,10,West Valley,1024,36,M,O,16,Narcotic Drug Laws,F,11357(A)HS,POSSESS CONCENTRATED CANNABIS W/SP PRIOR,RESEDA,VANOWEN
3437528,01/21/2013,1955,10,West Valley,1015,42,M,W,16,Narcotic Drug Laws,F,11357(A)HS,POSSESS CONCENTRATED CANNABIS W/SP PRIOR,7200    RESEDA                       BL,
3437612,01/21/2013,2100,20,Olympic,2001,23,M,H,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,ROSEWOOD,PLYMOUTH
3438442,01/22/2013,1500,17,Devonshire,1752,47,M,W,16,Narcotic Drug Laws,F,11357(A)HS,POSSESS CONCENTRATED CANNABIS W/SP PRIOR,DEVONSHIRE,VARIEL
3439271,01/23/2013,1200,08,West LA,0898,21,M,B,16,Narcotic Drug Laws,F,11357(A)HS,POSSESS CONCENTRATED CANNABIS W/SP PRIOR,2300 S  CORNING,
3439437,01/23/2013,1530,13,Newton,1362,23,M,H,16,Narcotic Drug Laws,M,11357(A)HS,POSSESS CONCENTRATED CANNABIS,51ST,AVALON
3439445,01/23/2013,1245,05,Harbor,0514,35,F,H,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,1100    WILMINGTON                   BL,
3439769,01/23/2013,0800,14,Pacific,1487,41,M,W,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,MANCHESTER,WILEY POST
3440141,01/24/2013,0500,13,Newton,1323,52,M,B,16,Narcotic Drug Laws,F,11360(A)HS,TRANSPORT/SELL/FURNISH/ETC MARIJUANA,200 W  23RD                         ST,
3440731,01/24/2013,1800,03,Southwest,0355,22,M,B,16,Narcotic Drug Laws,F,11360(A)HS,TRANSPORT/SELL/FURNISH/ETC MARIJUANA,WESTERN,39TH                         PL
3441509,01/25/2013,0920,02,Rampart,0271,30,M,W,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,2200 W  OLYMPIC                      BL,
3441615,01/25/2013,1200,04,Hollenbeck,0416,16,M,H,16,Narcotic Drug Laws,M,11357(E)HS,MINOR POSS 28.5+ GRAMS MARIJUANA/SCHOOL,3500 N  BROADWAY,
3441916,01/25/2013,1830,05,Harbor,0565,15,M,H,16,Narcotic Drug Laws,F,11357(A)HS,POSSESS CONCENTRATED CANNABIS W/SP PRIOR,600 W  10TH                         ST,
3441917,01/25/2013,1830,05,Harbor,0565,16,M,H,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,600 W  10TH                         ST,
3441960,01/25/2013,1930,14,Pacific,1407,33,M,H,16,Narcotic Drug Laws,F,11357(A)HS,POSSESS CONCENTRATED CANNABIS W/SP PRIOR,MOTOR,TABOR
3442624,01/26/2013,0100,17,Devonshire,1777,28,M,O,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,9100    MONOGRAM                     AV,
3442799,01/26/2013,1310,09,Van Nuys,0904,18,M,H,16,Narcotic Drug Laws,F,11357(A)HS,POSSESS CONCENTRATED CANNABIS W/SP PRIOR,SATICOY                      ST,SEPULVEDA                    BL
3442815,01/26/2013,1310,09,Van Nuys,0904,18,M,H,16,Narcotic Drug Laws,F,11357(A)HS,POSSESS CONCENTRATED CANNABIS W/SP PRIOR,SEPULVEDA                    BL,SATICOY                      ST
3443585,01/27/2013,1235,14,Pacific,1494,25,M,O,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,200    WORLD WAY,
3443684,01/27/2013,1430,21,Topanga,2177,25,M,W,16,Narcotic Drug Laws,F,11357(A)HS,POSSESS CONCENTRATED CANNABIS W/SP PRIOR,VENTURA                      BL,WINNETKA                     AV
3443692,01/27/2013,1420,21,Topanga,2177,26,M,W,16,Narcotic Drug Laws,F,11360(A)HS,TRANSPORT/SELL/FURNISH/ETC MARIJUANA,VENTURA,WINNETKA
3443991,01/27/2013,1740,14,Pacific,1427,21,M,H,16,Narcotic Drug Laws,F,11360(A)HS,TRANSPORT/SELL/FURNISH/ETC MARIJUANA,SEPULVEDA,PALMS
3444009,01/27/2013,1740,14,Pacific,1427,18,M,H,16,Narcotic Drug Laws,F,11360(A)HS,TRANSPORT/SELL/FURNISH/ETC MARIJUANA,SEPULVEDA,PALMS
3444083,01/27/2013,1915,17,Devonshire,1749,43,F,W,16,Narcotic Drug Laws,F,11357(A)HS,POSSESS CONCENTRATED CANNABIS W/SP PRIOR,10300    COLLETT                      AV,
3444095,01/27/2013,1920,13,Newton,1352,38,M,H,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,TOWNE,VERNON
3444264,01/28/2013,0215,20,Olympic,2064,32,M,O,16,Narcotic Drug Laws,F,11360(A)HS,TRANSPORT/SELL/FURNISH/ETC MARIJUANA,ARDMORE                      AV,PICO                         BL
100311833,04/25/2010,1750,03,Southwest,0361,27,M,H,16,Narcotic Drug Laws,M,11357HS,POSSESSION CANNABIS,GIBRALTAR,PINAFORE
100311835,04/25/2010,1630,03,Southwest,0363,31,M,B,16,Narcotic Drug Laws,M,11357HS,POSSESSION CANNABIS,4000 W  MARTIN LUTHER KI             BL,
100311837,04/25/2010,1530,03,Southwest,0321,25,M,B,16,Narcotic Drug Laws,M,11357HS,POSSESSION CANNABIS,RODEO                        RD,LA CIENEGA
3444861,01/28/2013,1530,12,77th Street,1268,23,M,B,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,8300 S  MAIN                         ST,
3445975,01/29/2013,2005,16,Foothill,1651,29,M,H,16,Narcotic Drug Laws,F,11358HS,UNLAWFULLY PLANT/CULTIVATE/ETC MARIJUANA,9800    LAUREL CANYON                BL,
3446010,01/29/2013,1845,17,Devonshire,1792,19,M,W,16,Narcotic Drug Laws,F,11357(A)HS,POSSESS CONCENTRATED CANNABIS W/SP PRIOR,CORBIN,SCHOENBORN
3446643,01/30/2013,1000,10,West Valley,1047,39,M,W,16,Narcotic Drug Laws,F,11360(A)HS,TRANSPORT/SELL/FURNISH/ETC MARIJUANA,VENTURA,LOUISE
3446808,01/30/2013,1420,01,Central,0166,51,M,B,16,Narcotic Drug Laws,F,11360(A)HS,TRANSPORT/SELL/FURNISH/ETC MARIJUANA,5TH,SAN JULIAN
3446885,01/30/2013,1310,10,West Valley,1018,41,M,B,16,Narcotic Drug Laws,F,11358HS,UNLAWFULLY PLANT/CULTIVATE/ETC MARIJUANA,15700    SHERMAN                      WY,
3446982,01/30/2013,1530,17,Devonshire,1779,15,M,H,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,9200    HASKELL                      AV,
3447061,01/30/2013,1905,12,77th Street,1218,20,M,H,16,Narcotic Drug Laws,F,11360(A)HS,TRANSPORT/SELL/FURNISH/ETC MARIJUANA,54TH                         ST,FIGUEROA                     ST
3447062,01/30/2013,1905,12,77th Street,1218,16,M,H,16,Narcotic Drug Laws,F,11360(A)HS,TRANSPORT/SELL/FURNISH/ETC MARIJUANA,54TH                         ST,FIGUEROA                     ST
3447524,01/30/2013,2300,20,Olympic,2079,22,M,H,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,1400    VERMONT,
3447526,01/30/2013,2200,21,Topanga,2177,18,M,O,16,Narcotic Drug Laws,F,11357(A)HS,POSSESS CONCENTRATED CANNABIS W/SP PRIOR,MCDONIE                      PL,MCDONIE                      AV
3447836,01/31/2013,0740,12,77th Street,1233,24,M,B,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,6100 S  WILTON                       PL,
3447996,01/31/2013,1115,16,Foothill,1654,36,M,H,16,Narcotic Drug Laws,F,11357(A)HS,POSSESS CONCENTRATED CANNABIS W/SP PRIOR,SAN FERNANDO,MONTAGUE
3448012,01/31/2013,1115,16,Foothill,1653,34,M,W,16,Narcotic Drug Laws,F,11357(A)HS,POSSESS CONCENTRATED CANNABIS W/SP PRIOR,SAN FERNANDO,MONTAGUE
3448034,01/31/2013,1150,04,Hollenbeck,0416,17,M,H,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,3500 N  BROADWAY,
3448098,01/31/2013,1230,12,77th Street,1273,34,M,B,16,Narcotic Drug Laws,F,11360(A)HS,TRANSPORT/SELL/FURNISH/ETC MARIJUANA,88TH                         ST,CIMARRON                     AV
3448304,01/31/2013,1500,05,Harbor,0509,18,M,H,16,Narcotic Drug Laws,M,11357HS,POSSESSION CANNABIS,238TH,WESTERN
3448334,01/31/2013,1730,02,Rampart,0246,19,M,H,16,Narcotic Drug Laws,F,11360(A)HS,TRANSPORT/SELL/FURNISH/ETC MARIJUANA,600 S  ALVARADO                     ST,
3448344,01/31/2013,1730,02,Rampart,0246,20,M,H,16,Narcotic Drug Laws,F,11360(A)HS,TRANSPORT/SELL/FURNISH/ETC MARIJUANA,600 S  ALVARADO                     ST,
3448364,01/31/2013,1715,06,Hollywood,0647,22,M,W,16,Narcotic Drug Laws,F,11357(A)HS,POSSESS CONCENTRATED CANNABIS W/SP PRIOR,VISTA DEL MAR,EL CENTRO
3448553,01/31/2013,1915,07,Wilshire,0724,18,M,H,16,Narcotic Drug Laws,F,11357(A)HS,POSSESS CONCENTRATED CANNABIS W/SP PRIOR,BEVERLY,GARDNER
3448609,01/31/2013,1920,14,Pacific,1445,19,M,H,16,Narcotic Drug Laws,F,11357(A)HS,POSSESS CONCENTRATED CANNABIS W/SP PRIOR,12800    PACIFIC                      AV,
3448627,01/31/2013,2050,16,Foothill,1612,25,M,H,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,PAXTON,BRADLEY
3448636,01/31/2013,1130,13,Newton,1309,32,M,W,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,2000 E  15TH                         ST,
3448637,01/31/2013,1130,13,Newton,1309,32,M,H,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,2000 E  15TH ST,
3448663,01/31/2013,1130,13,Newton,1309,21,M,H,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,2000 E  15TH                         ST,
3448666,01/31/2013,1130,13,Newton,1309,35,M,W,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,2000 E  15TH ST,
3448735,01/31/2013,2230,20,Olympic,2071,20,M,W,16,Narcotic Drug Laws,F,11360(A)HS,TRANSPORT/SELL/FURNISH/ETC MARIJUANA,WESTERN,VENICE
3448737,01/31/2013,2230,20,Olympic,2071,20,M,W,16,Narcotic Drug Laws,F,11360(A)HS,TRANSPORT/SELL/FURNISH/ETC MARIJUANA,WESTERN,VENICE
3449616,02/01/2013,1545,16,Foothill,1681,23,M,H,16,Narcotic Drug Laws,F,11361(B)HS,FURNISHING MARIJUANA TO MINOR OVER 14 YRS,ROSCOE,BELLINGHAM
3449633,02/01/2013,1545,09,Van Nuys,0923,21,M,B,16,Narcotic Drug Laws,F,11360(A)HS,TRANSPORT/SELL/FURNISH/ETC MARIJUANA,6600    VAN NUYS                     BL,
3449638,02/01/2013,1545,09,Van Nuys,0923,18,M,H,16,Narcotic Drug Laws,F,11360(A)HS,TRANSPORT/SELL/FURNISH/ETC MARIJUANA,6600    VAN NUYS                     BL,
3449786,02/01/2013,1535,03,Southwest,0303,28,M,B,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,LA BREA,ADAMS
3449825,02/01/2013,1920,12,77th Street,1245,43,M,B,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,67TH                         ST,BUDLONG
3449941,02/01/2013,2010,08,West LA,0889,34,M,B,16,Narcotic Drug Laws,F,11357(A)HS,POSSESS CONCENTRATED CANNABIS W/SP PRIOR,CADILLAC,SAWYER
3449965,02/01/2013,2030,03,Southwest,0376,21,M,B,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,1500 W  39TH                         ST,
3450092,02/01/2013,2320,06,Hollywood,0646,29,M,H,16,Narcotic Drug Laws,M,11357(A)HS,POSSESS CONCENTRATED CANNABIS,SELMA                        ST,WILCOX                       ST
3450439,02/02/2013,1010,18,Southeast,1826,36,M,B,16,Narcotic Drug Laws,F,11360(A)HS,TRANSPORT/SELL/FURNISH/ETC MARIJUANA,102ND,GRAPE
3450504,02/02/2013,1120,18,Southeast,1823,23,M,B,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,9600 S  SAN PEDRO                    ST,
3450819,02/02/2013,1435,10,West Valley,1027,16,M,O,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,SHERMAN                      WY,LOUISE                       AV
3450913,02/02/2013,1835,04,Hollenbeck,0468,42,M,H,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,FICKETT,FAIRMONT
3451025,02/02/2013,2040,17,Devonshire,1796,39,M,W,16,Narcotic Drug Laws,F,11357(A)HS,POSSESS CONCENTRATED CANNABIS W/SP PRIOR,BALBOA                       BL,ROSCOE                       BL
3451061,02/02/2013,2130,19,Mission,1921,20,F,H,16,Narcotic Drug Laws,F,11357(A)HS,POSSESS CONCENTRATED CANNABIS W/SP PRIOR,SAN FERNANDO,TYLER
3451514,02/03/2013,1025,01,Central,0166,32,M,B,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,SAN JULIAN,6TH                          ST
3451591,02/03/2013,1315,14,Pacific,1431,33,M,O,16,Narcotic Drug Laws,F,11357(A)HS,POSSESS CONCENTRATED CANNABIS W/SP PRIOR,HORIZON,SPEEDWAY
3451616,02/03/2013,1315,14,Pacific,1431,24,M,W,16,Narcotic Drug Laws,F,11357(A)HS,POSSESS CONCENTRATED CANNABIS W/SP PRIOR,HORIZON,SPEEDWAY
3452273,02/04/2013,0200,03,Southwest,0327,21,M,O,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,1200 W  ADAMS                        BL,
3452609,02/04/2013,1310,10,West Valley,1001,16,M,H,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,8100    VANALDEN                     AV,
3454095,02/05/2013,2140,06,Hollywood,0637,21,M,B,16,Narcotic Drug Laws,F,11361(B)HS,FURNISHING MARIJUANA TO MINOR OVER 14 YRS,CHEROKEE,HOLLYWOOD
3454761,02/06/2013,1230,05,Harbor,0566,36,F,H,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,1200 S  PALOS VERDES,
3454766,02/06/2013,1230,05,Harbor,0566,47,M,H,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,1200 S  PALOS VERDES                 ST,
3454796,02/06/2013,1345,09,Van Nuys,0941,35,M,B,16,Narcotic Drug Laws,F,11360(A)HS,TRANSPORT/SELL/FURNISH/ETC MARIJUANA,BURBANK,SEPULVEDA
3454869,02/06/2013,1615,01,Central,0174,32,M,B,16,Narcotic Drug Laws,F,11360(A)HS,TRANSPORT/SELL/FURNISH/ETC MARIJUANA,7TH                          ST,LOS ANGELES                  ST
3454874,02/06/2013,1220,11,Northeast,1177,20,M,W,16,Narcotic Drug Laws,F,11360(A)HS,TRANSPORT/SELL/FURNISH/ETC MARIJUANA,FIGUEROA,AVE 26
3454879,02/06/2013,1240,11,Northeast,1177,33,M,H,16,Narcotic Drug Laws,F,11360(A)HS,TRANSPORT/SELL/FURNISH/ETC MARIJUANA,2600    AVE 26                       AV,
3454899,02/06/2013,1240,11,Northeast,1177,23,M,H,16,Narcotic Drug Laws,F,11360(A)HS,TRANSPORT/SELL/FURNISH/ETC MARIJUANA,AVE 26,FIGUEROA
3454911,02/06/2013,1345,12,77th Street,1269,24,M,H,16,Narcotic Drug Laws,F,11360(A)HS,TRANSPORT/SELL/FURNISH/ETC MARIJUANA,600 E  85TH                         ST,
3455234,02/06/2013,2130,01,Central,0156,48,M,B,16,Narcotic Drug Laws,F,11360(A)HS,TRANSPORT/SELL/FURNISH/ETC MARIJUANA,SAN JULIAN,6TH                          ST
3455948,02/07/2013,1550,03,Southwest,0375,43,M,B,16,Narcotic Drug Laws,F,11360(A)HS,TRANSPORT/SELL/FURNISH/ETC MARIJUANA,3800 S  WESTERN,
3456901,02/08/2013,1450,14,Pacific,1427,23,M,W,16,Narcotic Drug Laws,F,11360(A)HS,TRANSPORT/SELL/FURNISH/ETC MARIJUANA,SEPULVEDA                    BL,PALMS                        BL
3457335,02/09/2013,0100,14,Pacific,1494,21,M,H,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,200    WORLD WAY,
3458829,02/11/2013,1000,19,Mission,1916,17,M,H,16,Narcotic Drug Laws,M,11357(E)HS,MINOR POSS 28.5+ GRAMS MARIJUANA/SCHOOL,13000    BORDEN                       AV,
3459752,02/12/2013,0930,18,Southeast,1837,14,M,H,16,Narcotic Drug Laws,M,11357(E)HS,MINOR POSS 28.5+ GRAMS MARIJUANA/SCHOOL,10600 S  GRANDEE AV,
3459910,02/12/2013,1450,13,Newton,1344,23,M,H,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,1000 E  41ST                         PL,
3460248,02/13/2013,0040,01,Central,0112,40,M,H,16,Narcotic Drug Laws,F,11359HS,POSSESSION MARIJUANA FOR SALE,SPRING                       ST,TEMPLE                       AV
3460842,02/13/2013,0950,20,Olympic,2069,23,F,H,16,Narcotic Drug Laws,F,11357(A)HS,POSSESS CONCENTRATED CANNABIS W/SP PRIOR,OLYMPIC                      BL,MENLO                        AV
3461085,02/13/2013,1645,09,Van Nuys,0939,26,M,H,16,Narcotic Drug Laws,F,11357(A)HS,POSSESS CONCENTRATED CANNABIS W/SP PRIOR,VICTORY,MORSE
3461208,02/13/2013,1940,17,Devonshire,1723,20,M,W,16,Narcotic Drug Laws,F,11357(A)HS,POSSESS CONCENTRATED CANNABIS W/SP PRIOR,DEVONSHIRE,ETON
3461217,02/13/2013,1820,20,Olympic,2027,25,M,H,16,Narcotic Drug Laws,F,11360(A)HS,TRANSPORT/SELL/FURNISH/ETC MARIJUANA,MARIPOSA,6TH
3461272,02/13/2013,1925,17,Devonshire,1781,42,M,W,16,Narcotic Drug Laws,F,11357(A)HS,POSSESS CONCENTRATED CANNABIS W/SP PRIOR,DE SOTO,GRESHAM
